"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0008233","GO:0008233","peptidase activity","21/80","250/6213",0.084,6.52365,10.1809425442825,2.62027352282003e-12,5.90777060371988e-09,5.64136559249118e-09,"XLOC-016755#KLKB1-HUMAN#P03952/XLOC-003066#KLKB1-MOUSE#P26262/XLOC-015868#XLOC-015868/XLOC-027061#PRSS8-HUMAN#Q16651/XLOC-026524#KLKB1-RAT#P14272/XLOC-008889#CATZ-BOVIN#P05689/gene-evm.model.ptg000055l.299#TPP1-DANRE#F8W2M8/gene-evm.model.ptg000027l.443#PCP-PONAB#Q5RBU7/XLOC-003023#FCN2-MOUSE#O70497/XLOC-020049#TSSP-HUMAN#Q9NQE7/XLOC-018112#ATS2-MOUSE#Q8C9W3/XLOC-020392#PRSS8-RAT#Q9ES87/XLOC-015621#TPC12-MOUSE#Q8K2L8/gene-evm.model.ptg000035l.378#TRLF-DESRO#K9IMD0/XLOC-026168#CTRB1-MOUSE#Q9CR35/XLOC-000223#BMP1-MOUSE#P98063/XLOC-014474#TMPS5-HUMAN#Q9H3S3/XLOC-012512#MLRP1-ACRMI#B3EWZ5/XLOC-000900#NAS4-CAEEL#P55112/gene-evm.model.ptg000009l.493#GGH-HUMAN#Q92820/XLOC-026683#ADA19-HUMAN#Q9H013",21
"GO:0008236","GO:0008236","serine-type peptidase activity","12/80","58/6213",0.206896551724138,16.0681034482759,13.1668775274905,4.91904296729382e-12,5.90777060371988e-09,5.64136559249118e-09,"XLOC-016755#KLKB1-HUMAN#P03952/XLOC-003066#KLKB1-MOUSE#P26262/XLOC-027061#PRSS8-HUMAN#Q16651/XLOC-026524#KLKB1-RAT#P14272/gene-evm.model.ptg000055l.299#TPP1-DANRE#F8W2M8/gene-evm.model.ptg000027l.443#PCP-PONAB#Q5RBU7/XLOC-003023#FCN2-MOUSE#O70497/XLOC-020049#TSSP-HUMAN#Q9NQE7/XLOC-020392#PRSS8-RAT#Q9ES87/gene-evm.model.ptg000035l.378#TRLF-DESRO#K9IMD0/XLOC-000223#BMP1-MOUSE#P98063/XLOC-014474#TMPS5-HUMAN#Q9H3S3",12
"GO:0017171","GO:0017171","serine hydrolase activity","12/80","61/6213",0.19672131147541,15.277868852459,12.7980669360832,9.31898547057796e-12,7.46140103344275e-09,7.12493661066294e-09,"XLOC-016755#KLKB1-HUMAN#P03952/XLOC-003066#KLKB1-MOUSE#P26262/XLOC-027061#PRSS8-HUMAN#Q16651/XLOC-026524#KLKB1-RAT#P14272/gene-evm.model.ptg000055l.299#TPP1-DANRE#F8W2M8/gene-evm.model.ptg000027l.443#PCP-PONAB#Q5RBU7/XLOC-003023#FCN2-MOUSE#O70497/XLOC-020049#TSSP-HUMAN#Q9NQE7/XLOC-020392#PRSS8-RAT#Q9ES87/gene-evm.model.ptg000035l.378#TRLF-DESRO#K9IMD0/XLOC-000223#BMP1-MOUSE#P98063/XLOC-014474#TMPS5-HUMAN#Q9H3S3",12
"GO:0004175","GO:0004175","endopeptidase activity","15/80","140/6213",0.107142857142857,8.32098214285714,10.0058954222616,1.75368281390625e-10,1.0530865297507e-07,1.00559864513203e-07,"XLOC-003066#KLKB1-MOUSE#P26262/XLOC-015868#XLOC-015868/XLOC-027061#PRSS8-HUMAN#Q16651/XLOC-026524#KLKB1-RAT#P14272/XLOC-008889#CATZ-BOVIN#P05689/gene-evm.model.ptg000055l.299#TPP1-DANRE#F8W2M8/XLOC-003023#FCN2-MOUSE#O70497/XLOC-018112#ATS2-MOUSE#Q8C9W3/XLOC-020392#PRSS8-RAT#Q9ES87/XLOC-015621#TPC12-MOUSE#Q8K2L8/gene-evm.model.ptg000035l.378#TRLF-DESRO#K9IMD0/XLOC-000223#BMP1-MOUSE#P98063/XLOC-014474#TMPS5-HUMAN#Q9H3S3/XLOC-012512#MLRP1-ACRMI#B3EWZ5/XLOC-000900#NAS4-CAEEL#P55112",15
"GO:0031012","GO:0031012","extracellular matrix","11/80","98/6213",0.112244897959184,8.7172193877551,8.79427189178547,3.62919245301718e-08,1.48820040190432e-05,1.4210914920678e-05,"XLOC-024306#AGRIN-HUMAN#O00468/gene-evm.model.ptg000004l.110#SODC-ONCVO#P24706/XLOC-008889#CATZ-BOVIN#P05689/XLOC-000011#NID2-RAT#B5DFC9/gene-evm.model.ptg000005l.77#PLOD1-CHICK#P24802/XLOC-013453#FCN1-PIG#Q29042/XLOC-006017#CADN-ACRMI#B3EWZ3/XLOC-018112#ATS2-MOUSE#Q8C9W3/XLOC-019944#FCN1-HUMAN#O00602/XLOC-008027#CATZ-RAT#Q9R1T3/XLOC-000920#RB6I2-RAT#Q811U3",11
"GO:0030198","GO:0030198","extracellular matrix organization","12/80","122/6213",0.0983606557377049,7.63893442622951,8.45781593214932,3.7174031687868e-08,1.48820040190432e-05,1.4210914920678e-05,"XLOC-027061#PRSS8-HUMAN#Q16651/XLOC-026524#KLKB1-RAT#P14272/XLOC-000011#NID2-RAT#B5DFC9/gene-evm.model.ptg000005l.77#PLOD1-CHICK#P24802/XLOC-026157#AP2D-HUMAN#Q7Z6R9/XLOC-013453#FCN1-PIG#Q29042/XLOC-018112#ATS2-MOUSE#Q8C9W3/XLOC-020392#PRSS8-RAT#Q9ES87/gene-evm.model.ptg000035l.378#TRLF-DESRO#K9IMD0/XLOC-000223#BMP1-MOUSE#P98063/XLOC-019944#FCN1-HUMAN#O00602/XLOC-026683#ADA19-HUMAN#Q9H013",12
"GO:0004252","GO:0004252","serine-type endopeptidase activity","8/80","44/6213",0.181818181818182,14.1204545454545,9.9745214547222,6.45198619388407e-08,2.21395297681565e-05,2.11411697992081e-05,"XLOC-003066#KLKB1-MOUSE#P26262/XLOC-027061#PRSS8-HUMAN#Q16651/XLOC-026524#KLKB1-RAT#P14272/XLOC-003023#FCN2-MOUSE#O70497/XLOC-020392#PRSS8-RAT#Q9ES87/gene-evm.model.ptg000035l.378#TRLF-DESRO#K9IMD0/XLOC-000223#BMP1-MOUSE#P98063/XLOC-014474#TMPS5-HUMAN#Q9H3S3",8
"GO:0043062","GO:0043062","extracellular structure organization","12/80","152/6213",0.0789473684210526,6.13125,7.3147091310423,4.27849374509646e-07,0.000128461774696521,0.000122668919349542,"XLOC-027061#PRSS8-HUMAN#Q16651/XLOC-026524#KLKB1-RAT#P14272/XLOC-000011#NID2-RAT#B5DFC9/gene-evm.model.ptg000005l.77#PLOD1-CHICK#P24802/XLOC-026157#AP2D-HUMAN#Q7Z6R9/XLOC-013453#FCN1-PIG#Q29042/XLOC-018112#ATS2-MOUSE#Q8C9W3/XLOC-020392#PRSS8-RAT#Q9ES87/gene-evm.model.ptg000035l.378#TRLF-DESRO#K9IMD0/XLOC-000223#BMP1-MOUSE#P98063/XLOC-019944#FCN1-HUMAN#O00602/XLOC-026683#ADA19-HUMAN#Q9H013",12
"GO:0005615","GO:0005615","extracellular space","16/80","309/6213",0.0517799352750809,4.02135922330097,6.22203806361278,1.41256165809714e-06,0.000376997011416593,0.000359996707952477,"XLOC-015868#XLOC-015868/XLOC-027061#PRSS8-HUMAN#Q16651/gene-evm.model.ptg000004l.110#SODC-ONCVO#P24706/XLOC-020938#SPB6-MOUSE#Q60854/XLOC-026524#KLKB1-RAT#P14272/XLOC-008889#CATZ-BOVIN#P05689/XLOC-012475#BGAL-FELCA#O19015/gene-evm.model.ptg000005l.77#PLOD1-CHICK#P24802/XLOC-018112#ATS2-MOUSE#Q8C9W3/XLOC-020392#PRSS8-RAT#Q9ES87/gene-evm.model.ptg000035l.378#TRLF-DESRO#K9IMD0/XLOC-002962#LIPP-ICTTR#O88354/XLOC-024417#HEPHL-ACRMI#B3EWZ9/XLOC-014474#TMPS5-HUMAN#Q9H3S3/XLOC-010998#MA2B1-MACFA#Q60HE9/XLOC-012520#GPX2-PONPY#Q4AEI0",16
"GO:0022617","GO:0022617","extracellular matrix disassembly","5/80","25/6213",0.2,15.5325,8.31494571315813,1.3548480582523e-05,0.00325434503592203,0.00310759359887554,"XLOC-027061#PRSS8-HUMAN#Q16651/XLOC-026524#KLKB1-RAT#P14272/XLOC-020392#PRSS8-RAT#Q9ES87/gene-evm.model.ptg000035l.378#TRLF-DESRO#K9IMD0/XLOC-000223#BMP1-MOUSE#P98063",5
