"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005615","GO:0005615","extracellular space","27/154","309/6213",0.087378640776699,3.52521750094566,7.25906129438788,6.40769628968444e-09,2.04149203789346e-05,1.8885841695912e-05,"XLOC-025132#PPN1-CAEEL#O76840/XLOC-023693#TRLF-DESRO#K9IMD0/XLOC-020687#MOXD1-CHICK#Q98ST7/XLOC-015868#XLOC-015868/XLOC-020686#MOXD1-DANRE#Q5TZ24/XLOC-000542#WNT16-BOVIN#Q5E9U6/XLOC-012520#GPX2-PONPY#Q4AEI0/XLOC-026561#FG17-DANRE#Q6SJP8/XLOC-022352#XLOC-022352/XLOC-014256#XLOC-014256/XLOC-026525#KLKB1-RAT#P14272/XLOC-020365#PA2-BOMTE#P82971/XLOC-025964#NEC1-HUMAN#P29120/XLOC-022353#HMCN1-MOUSE#D3YXG0/XLOC-014474#TMPS5-HUMAN#Q9H3S3/gene-evm.model.ptg000049l.17#gene-evm.model.ptg000049l.17/XLOC-015762#XLOC-015762/XLOC-006534#GLHR-ANTEL#P35409/XLOC-015874#XLOC-015874/XLOC-013483#CADN-ACRMI#B3EWZ3/XLOC-015873#XLOC-015873/XLOC-002007#FCNV4-CERRY#D8VNT0/gene-evm.model.ptg000008l.287#CAH2-RABIT#P00919/XLOC-000718#CBPD-LOPSP#P83852/XLOC-009071#KCMA1-PIG#O18866/gene-evm.model.ptg000031l.539#LIPP-ICTTR#O88354/XLOC-013863#CAH7-HUMAN#P43166",27
"GO:0016859","GO:0016859","cis-trans isomerase activity","8/154","28/6213",0.285714285714286,11.5269016697588,8.89990431896946,2.42419212357582e-07,0.000386173805285628,0.000357249365579595,"XLOC-006516#FKBP9-BOVIN#Q2KJC8/XLOC-009392#FKB14-HUMAN#Q9NWM8/gene-evm.model.ptg000020l.16#MAAI-MOUSE#Q9WVL0/gene-evm.model.ptg000001l.34#FKB2B-RHIO9#P0C1J5/XLOC-025644#PPIB-MOUSE#P24369/gene-evm.model.ptg000027l.263#BCDO2-MOUSE#Q99NF1/XLOC-025114#PPIB-CHICK#P24367/XLOC-010702#BCDO1-MOUSE#Q9JJS6",8
"GO:0045637","GO:0045637","regulation of myeloid cell differentiation","13/154","114/6213",0.114035087719298,4.60064935064935,6.1855674407113,4.01277365852456e-06,0.00426156562535308,0.0039423741206557,"XLOC-023693#TRLF-DESRO#K9IMD0/gene-evm.model.ptg000031l.385#gene-evm.model.ptg000031l.385/XLOC-022918#XLOC-022918/XLOC-010665#MYC-MARMO#P22555/XLOC-023705#P4HTM-MOUSE#Q8BG58/XLOC-022254#P4HTM-HUMAN#Q9NXG6/XLOC-000541#PO4F3-DANRE#Q90435/XLOC-022919#P4HTM-MOUSE#Q8BG58/XLOC-006534#GLHR-ANTEL#P35409/gene-evm.model.ptg000022l.393#GFI1-DROME#Q9N658/XLOC-022252#P4HTM-HUMAN#Q9NXG6/gene-evm.model.ptg000008l.287#CAH2-RABIT#P00919/XLOC-013863#CAH7-HUMAN#P43166",13
"GO:0015267","GO:0015267","channel activity","13/154","128/6213",0.1015625,4.09745332792208,5.64488465837956,1.4531187536152e-05,0.00879287430469321,0.00813428752540423,"XLOC-024044#CNGA3-MOUSE#Q9JJZ8/XLOC-025615#S15A2-DANRE#B0S6T2/XLOC-010031#ACHB4-BOVIN#Q8SPU6/gene-evm.model.ptg000001l.946#AQP9-HUMAN#O43315/XLOC-010570#ACHA7-HUMAN#P36544/XLOC-009779#GRM3-MOUSE#Q9QYS2/XLOC-010401#KCNAS-DROME#P08510/XLOC-020762#SCN1-HETBL#Q05973/XLOC-002415#KCNT1-CHICK#Q8QFV0/XLOC-003539#RHBG-DANRE#Q7T070/XLOC-009071#KCMA1-PIG#O18866/XLOC-014817#GBRB3-HUMAN#P28472/XLOC-001159#CA2D3-HUMAN#Q8IZS8",13
"GO:0022803","GO:0022803","passive transmembrane transporter activity","13/154","128/6213",0.1015625,4.09745332792208,5.64488465837956,1.4531187536152e-05,0.00879287430469321,0.00813428752540423,"XLOC-024044#CNGA3-MOUSE#Q9JJZ8/XLOC-025615#S15A2-DANRE#B0S6T2/XLOC-010031#ACHB4-BOVIN#Q8SPU6/gene-evm.model.ptg000001l.946#AQP9-HUMAN#O43315/XLOC-010570#ACHA7-HUMAN#P36544/XLOC-009779#GRM3-MOUSE#Q9QYS2/XLOC-010401#KCNAS-DROME#P08510/XLOC-020762#SCN1-HETBL#Q05973/XLOC-002415#KCNT1-CHICK#Q8QFV0/XLOC-003539#RHBG-DANRE#Q7T070/XLOC-009071#KCMA1-PIG#O18866/XLOC-014817#GBRB3-HUMAN#P28472/XLOC-001159#CA2D3-HUMAN#Q8IZS8",13
"GO:0052689","GO:0052689","carboxylic ester hydrolase activity","9/154","62/6213",0.145161290322581,5.85640971931295,6.12652074685389,1.84510853255768e-05,0.00879287430469321,0.00813428752540423,"XLOC-021527#CHLE-HORSE#P81908/XLOC-020365#PA2-BOMTE#P82971/gene-evm.model.ptg000027l.263#BCDO2-MOUSE#Q99NF1/XLOC-012582#XLOC-012582/XLOC-015762#XLOC-015762/XLOC-010702#BCDO1-MOUSE#Q9JJS6/gene-evm.model.ptg000008l.287#CAH2-RABIT#P00919/gene-evm.model.ptg000031l.539#LIPP-ICTTR#O88354/XLOC-013863#CAH7-HUMAN#P43166",9
"GO:0002761","GO:0002761","regulation of myeloid leukocyte differentiation","8/154","48/6213",0.166666666666667,6.72402597402597,6.34645612109507,1.93189328728351e-05,0.00879287430469321,0.00813428752540423,"XLOC-023693#TRLF-DESRO#K9IMD0/gene-evm.model.ptg000031l.385#gene-evm.model.ptg000031l.385/XLOC-010665#MYC-MARMO#P22555/XLOC-000541#PO4F3-DANRE#Q90435/XLOC-006534#GLHR-ANTEL#P35409/gene-evm.model.ptg000022l.393#GFI1-DROME#Q9N658/gene-evm.model.ptg000008l.287#CAH2-RABIT#P00919/XLOC-013863#CAH7-HUMAN#P43166",8
"GO:0045646","GO:0045646","regulation of erythrocyte differentiation","6/154","26/6213",0.230769230769231,9.31018981018981,6.7691348694174,3.21277767200832e-05,0.0127948870787731,0.0118365493179254,"XLOC-022918#XLOC-022918/XLOC-023705#P4HTM-MOUSE#Q8BG58/XLOC-022254#P4HTM-HUMAN#Q9NXG6/XLOC-022919#P4HTM-MOUSE#Q8BG58/gene-evm.model.ptg000022l.393#GFI1-DROME#Q9N658/XLOC-022252#P4HTM-HUMAN#Q9NXG6",6
"GO:0008233","GO:0008233","peptidase activity","18/154","250/6213",0.072,2.90477922077922,4.90069700292948,4.01981251951261e-05,0.0142301363190747,0.013164298309515,"XLOC-023693#TRLF-DESRO#K9IMD0/XLOC-005731#ADGB-HUMAN#Q8N7X0/XLOC-015868#XLOC-015868/XLOC-026525#KLKB1-RAT#P14272/XLOC-025964#NEC1-HUMAN#P29120/XLOC-004937#FOLH1-RAT#P70627/XLOC-014474#TMPS5-HUMAN#Q9H3S3/XLOC-019702#CANB-DROME#Q9VT65/gene-evm.model.ptg000049l.17#gene-evm.model.ptg000049l.17/XLOC-015874#XLOC-015874/XLOC-005461#GGH-MOUSE#Q9Z0L8/XLOC-015873#XLOC-015873/XLOC-002315#NALD2-HUMAN#Q9Y3Q0/XLOC-026549#GGH-MOUSE#Q9Z0L8/XLOC-000718#CBPD-LOPSP#P83852/XLOC-002456#NAS13-CAEEL#Q20191/XLOC-005462#GGH-MOUSE#Q9Z0L8/XLOC-006199#LMLN-DROPS#Q29AK2",18
"GO:0061564","GO:0061564","axon development","22/154","351/6213",0.0626780626780627,2.52869352869353,4.70031199192305,4.60072058952036e-05,0.0146578957982119,0.013560018579639,"XLOC-001125#PITX3-HUMAN#O75364/XLOC-021527#CHLE-HORSE#P81908/XLOC-022943#NR2E3-MOUSE#Q9QXZ7/gene-evm.model.ptg000031l.385#gene-evm.model.ptg000031l.385/gene-evm.model.ptg000001l.686#SOX14-DANRE#Q32PP9/gene-evm.model.ptg000004l.40#FA5-MOUSE#O88783/XLOC-009436#SMO-DANRE#Q5RH73/XLOC-009823#GSH1-HUMAN#P48506/XLOC-012287#SX19B-DANRE#Q9DDD7/XLOC-013035#HXA4-LINSA#P81192/XLOC-001341#WNT5B-HUMAN#Q9H1J7/XLOC-014453#FA5-MOUSE#O88783/XLOC-014474#TMPS5-HUMAN#Q9H3S3/XLOC-010401#KCNAS-DROME#P08510/XLOC-000541#PO4F3-DANRE#Q90435/gene-evm.model.ptg000022l.266#FCN1-MOUSE#O70165/XLOC-008044#MOM5-CAEEL#A0A0K3AWM6/XLOC-001868#GATAC-DROME#P91623/XLOC-025470#FIBA-APOPA#P19477/gene-evm.model.ptg000022l.393#GFI1-DROME#Q9N658/gene-evm.model.ptg000023l.707#gene-evm.model.ptg000023l.707/XLOC-007185#FZD8-XENLA#O93274",22
