"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0035728","GO:0035728","response to hepatocyte growth factor","6/268","11/6213",0.545454545454545,12.6451831750339,8.20699137355461,2.34585101049538e-06,0.00416116975000317,0.00393415526728347,"XLOC-019514#LGMN-RAT#Q9R0J8/XLOC-020237#SIR2-DANRE#Q7ZVK3/novel-gene-chr14-11470#novel-gene-chr14-11470/XLOC-001027#CBP-MOUSE#P45481/gene-evm.model.ptg000022l.478#GSH0-HUMAN#P48507/XLOC-009823#GSH1-HUMAN#P48506",6
"GO:0035729","GO:0035729","cellular response to hepatocyte growth factor stimulus","6/268","11/6213",0.545454545454545,12.6451831750339,8.20699137355461,2.34585101049538e-06,0.00416116975000317,0.00393415526728347,"XLOC-019514#LGMN-RAT#Q9R0J8/XLOC-020237#SIR2-DANRE#Q7ZVK3/novel-gene-chr14-11470#novel-gene-chr14-11470/XLOC-001027#CBP-MOUSE#P45481/gene-evm.model.ptg000022l.478#GSH0-HUMAN#P48507/XLOC-009823#GSH1-HUMAN#P48506",6
"GO:0071260","GO:0071260","cellular response to mechanical stimulus","11/268","47/6213",0.234042553191489,5.4257700857415,6.46611179261272,3.41829921951119e-06,0.00416116975000317,0.00393415526728347,"XLOC-022962#CY24A-MOUSE#Q61462/XLOC-014371#ITB2-PIG#P53714/gene-evm.model.ptg000012l.731#AKT3-HUMAN#Q9Y243/XLOC-026770#AATC-CHICK#P00504/XLOC-023161#PIEZ1-RAT#Q0KL00/XLOC-004077#MP2K4-MOUSE#P47809/XLOC-015700#GTR3-CHICK#P28568/XLOC-002736#XLOC-002736/XLOC-016680#B2CL1-CHICK#Q07816/XLOC-016679#XLOC-016679/XLOC-009823#GSH1-HUMAN#P48506",11
"GO:1902742","GO:1902742","apoptotic process involved in development","9/268","31/6213",0.290322580645161,6.73050072219548,6.79072446465871,3.95079017327622e-06,0.00416116975000317,0.00393415526728347,"gene-evm.model.ptg000022l.91#DNA2-ACAPL#Q75WF2/XLOC-009945#CATD-CHICK#Q05744/XLOC-024180#XLOC-024180/gene-evm.model.ptg000008l.10#SPNS1-XENLA#Q5XGK0/XLOC-013784#GULP1-DANRE#Q32PV0/XLOC-022337#E2F4-XENLA#Q6DE14/XLOC-010468#CASP3-PIG#Q95ND5/XLOC-016680#B2CL1-CHICK#Q07816/XLOC-016679#XLOC-016679",9
"GO:0005773","GO:0005773","vacuole","34/268","352/6213",0.0965909090909091,2.23925118724559,5.08220297122456,6.24981654477548e-06,0.00436464705038724,0.00412653177225013,"XLOC-016498#SAP3-MOUSE#Q60648/XLOC-019514#LGMN-RAT#Q9R0J8/XLOC-005072#CY24B-MOUSE#Q61093/gene-evm.model.ptg000022l.91#DNA2-ACAPL#Q75WF2/XLOC-008889#CATZ-BOVIN#P05689/XLOC-009945#CATD-CHICK#Q05744/XLOC-020049#TSSP-HUMAN#Q9NQE7/gene-evm.model.ptg000009l.493#GGH-HUMAN#Q92820/XLOC-009471#RAB38-HUMAN#P57729/gene-evm.model.ptg000010l.289#GRN-HUMAN#P28799/gene-evm.model.ptg000008l.10#SPNS1-XENLA#Q5XGK0/XLOC-001820#DRAM1-XENTR#Q5EAK8/XLOC-006998#VPS39-MOUSE#Q8R5L3/XLOC-009129#PERE-HUMAN#P11678/XLOC-026770#AATC-CHICK#P00504/XLOC-001936#SHLB2-CHICK#Q5ZJ81/XLOC-026570#ASPG-SPOFR#O02467/XLOC-023005#PAG15-HUMAN#Q8NCC3/XLOC-003833#NAGAB-CHICK#Q90744/XLOC-008973#VPS11-HUMAN#Q9H270/gene-evm.model.ptg000003l.579#ATP7A-HUMAN#Q04656/XLOC-016396#TLL2-XENLA#O57382/XLOC-002796#ABCA2-RAT#Q9ESR9/XLOC-006006#FRIS-LYMST#P42577/XLOC-022075#NICA-MOUSE#P57716/XLOC-009470#RAB32-MOUSE#Q9CZE3/gene-evm.model.ptg000012l.259#RB11B-DIPOM#P22129/XLOC-020925#ULK3-XENLA#Q4V7Q6/XLOC-020232#AGD1-ARATH#Q9FIT8/XLOC-014275#BGAL-BOVIN#Q58D55/XLOC-004041#ENASE-HUMAN#Q8NFI3/XLOC-019523#LRP12-HUMAN#Q9Y561/XLOC-009468#CLN3-MOUSE#Q61124/XLOC-002736#XLOC-002736",34
"GO:0043207","GO:0043207","response to external biotic stimulus","33/268","339/6213",0.0973451327433628,2.25673623035266,5.05224269445196,7.33846332974035e-06,0.00436464705038724,0.00412653177225013,"XLOC-009813#IRF2-CHICK#Q98925/XLOC-023446#IRF4-HUMAN#Q15306/XLOC-009440#RIOK3-MOUSE#Q9DBU3/XLOC-009945#CATD-CHICK#Q05744/XLOC-003526#PRDX1-CHICK#P0CB50/XLOC-000394#FGFR4-RAT#Q498D6/XLOC-025558#MYO1E-HUMAN#Q12965/XLOC-020237#SIR2-DANRE#Q7ZVK3/novel-gene-chr14-11470#novel-gene-chr14-11470/gene-evm.model.ptg000012l.731#AKT3-HUMAN#Q9Y243/XLOC-002354#DAB2P-MOUSE#Q3UHC7/XLOC-020681#LYST-HUMAN#Q99698/XLOC-020885#NCK1-MOUSE#Q99M51/XLOC-009129#PERE-HUMAN#P11678/XLOC-000120#STNG2-STYPI#A0A2B4SJA1/XLOC-007970#CPEB1-PONAB#Q5R733/gene-evm.model.ptg000023l.896-1#PLPL9-HUMAN#O60733/XLOC-001027#CBP-MOUSE#P45481/XLOC-004529#ALPK1-HUMAN#Q96QP1/XLOC-016396#TLL2-XENLA#O57382/XLOC-013007#PK3CD-MOUSE#O35904/XLOC-004418#ANO6-HUMAN#Q4KMQ2/XLOC-022337#E2F4-XENLA#Q6DE14/gene-evm.model.ptg000023l.76#ANO6-HUMAN#Q4KMQ2/XLOC-007096#S15A2-DANRE#B0S6T2/gene-evm.model.ptg000012l.259#RB11B-DIPOM#P22129/gene-evm.model.ptg000001l.946#AQP9-HUMAN#O43315/XLOC-004041#ENASE-HUMAN#Q8NFI3/XLOC-019523#LRP12-HUMAN#Q9Y561/XLOC-015236#MK14-XENLA#P47812/XLOC-002736#XLOC-002736/XLOC-016680#B2CL1-CHICK#Q07816/XLOC-016679#XLOC-016679",33
"GO:0051707","GO:0051707","response to other organism","33/268","339/6213",0.0973451327433628,2.25673623035266,5.05224269445196,7.33846332974035e-06,0.00436464705038724,0.00412653177225013,"XLOC-009813#IRF2-CHICK#Q98925/XLOC-023446#IRF4-HUMAN#Q15306/XLOC-009440#RIOK3-MOUSE#Q9DBU3/XLOC-009945#CATD-CHICK#Q05744/XLOC-003526#PRDX1-CHICK#P0CB50/XLOC-000394#FGFR4-RAT#Q498D6/XLOC-025558#MYO1E-HUMAN#Q12965/XLOC-020237#SIR2-DANRE#Q7ZVK3/novel-gene-chr14-11470#novel-gene-chr14-11470/gene-evm.model.ptg000012l.731#AKT3-HUMAN#Q9Y243/XLOC-002354#DAB2P-MOUSE#Q3UHC7/XLOC-020681#LYST-HUMAN#Q99698/XLOC-020885#NCK1-MOUSE#Q99M51/XLOC-009129#PERE-HUMAN#P11678/XLOC-000120#STNG2-STYPI#A0A2B4SJA1/XLOC-007970#CPEB1-PONAB#Q5R733/gene-evm.model.ptg000023l.896-1#PLPL9-HUMAN#O60733/XLOC-001027#CBP-MOUSE#P45481/XLOC-004529#ALPK1-HUMAN#Q96QP1/XLOC-016396#TLL2-XENLA#O57382/XLOC-013007#PK3CD-MOUSE#O35904/XLOC-004418#ANO6-HUMAN#Q4KMQ2/XLOC-022337#E2F4-XENLA#Q6DE14/gene-evm.model.ptg000023l.76#ANO6-HUMAN#Q4KMQ2/XLOC-007096#S15A2-DANRE#B0S6T2/gene-evm.model.ptg000012l.259#RB11B-DIPOM#P22129/gene-evm.model.ptg000001l.946#AQP9-HUMAN#O43315/XLOC-004041#ENASE-HUMAN#Q8NFI3/XLOC-019523#LRP12-HUMAN#Q9Y561/XLOC-015236#MK14-XENLA#P47812/XLOC-002736#XLOC-002736/XLOC-016680#B2CL1-CHICK#Q07816/XLOC-016679#XLOC-016679",33
"GO:0006801","GO:0006801","superoxide metabolic process","7/268","19/6213",0.368421052631579,8.5410447761194,6.98923930425371,8.28796021910703e-06,0.00436464705038724,0.00412653177225013,"XLOC-022962#CY24A-MOUSE#Q61462/XLOC-005072#CY24B-MOUSE#Q61093/gene-evm.model.ptg000002l.194#PPT2B-XENLA#Q6GNY7/XLOC-003526#PRDX1-CHICK#P0CB50/XLOC-009129#PERE-HUMAN#P11678/gene-evm.model.ptg000003l.579#ATP7A-HUMAN#Q04656/XLOC-026444#SPD2B-MOUSE#A2AAY5",7
"GO:0045476","GO:0045476","nurse cell apoptotic process","6/268","14/6213",0.428571428571429,9.93550106609808,7.10606706141649,1.365821625471e-05,0.00639356278678814,0.00604475910033014,"gene-evm.model.ptg000022l.91#DNA2-ACAPL#Q75WF2/XLOC-009945#CATD-CHICK#Q05744/XLOC-024180#XLOC-024180/gene-evm.model.ptg000008l.10#SPNS1-XENLA#Q5XGK0/XLOC-022337#E2F4-XENLA#Q6DE14/XLOC-010468#CASP3-PIG#Q95ND5",6
"GO:0009607","GO:0009607","response to biotic stimulus","33/268","356/6213",0.0926966292134832,2.14897073620661,4.74027508971074,2.06112532402658e-05,0.00868352099012398,0.0082097876064385,"XLOC-009813#IRF2-CHICK#Q98925/XLOC-023446#IRF4-HUMAN#Q15306/XLOC-009440#RIOK3-MOUSE#Q9DBU3/XLOC-009945#CATD-CHICK#Q05744/XLOC-003526#PRDX1-CHICK#P0CB50/XLOC-000394#FGFR4-RAT#Q498D6/XLOC-025558#MYO1E-HUMAN#Q12965/XLOC-020237#SIR2-DANRE#Q7ZVK3/novel-gene-chr14-11470#novel-gene-chr14-11470/gene-evm.model.ptg000012l.731#AKT3-HUMAN#Q9Y243/XLOC-002354#DAB2P-MOUSE#Q3UHC7/XLOC-020681#LYST-HUMAN#Q99698/XLOC-020885#NCK1-MOUSE#Q99M51/XLOC-009129#PERE-HUMAN#P11678/XLOC-000120#STNG2-STYPI#A0A2B4SJA1/XLOC-007970#CPEB1-PONAB#Q5R733/gene-evm.model.ptg000023l.896-1#PLPL9-HUMAN#O60733/XLOC-001027#CBP-MOUSE#P45481/XLOC-004529#ALPK1-HUMAN#Q96QP1/XLOC-016396#TLL2-XENLA#O57382/XLOC-013007#PK3CD-MOUSE#O35904/XLOC-004418#ANO6-HUMAN#Q4KMQ2/XLOC-022337#E2F4-XENLA#Q6DE14/gene-evm.model.ptg000023l.76#ANO6-HUMAN#Q4KMQ2/XLOC-007096#S15A2-DANRE#B0S6T2/gene-evm.model.ptg000012l.259#RB11B-DIPOM#P22129/gene-evm.model.ptg000001l.946#AQP9-HUMAN#O43315/XLOC-004041#ENASE-HUMAN#Q8NFI3/XLOC-019523#LRP12-HUMAN#Q9Y561/XLOC-015236#MK14-XENLA#P47812/XLOC-002736#XLOC-002736/XLOC-016680#B2CL1-CHICK#Q07816/XLOC-016679#XLOC-016679",33
